job_id,job_category,technician_id,technician_name,skill_match,active_jobs,assigned
job_120,Electrical,n82HPwu9aaACdW1lCrZQ,Tech5,0,0,0
job_120,Electrical,u6egYl3tZeqFiUHMOWuu,Tech4,0,0,0
job_120,Electrical,wR09DieVJXtlzdzdE4I5,Tech10,0,3,0
job_120,Electrical,wbAqpft0yMxVDS2Ax9Q2,Tech8,1,1,1
job_121,Kitchen Appliances,0eu8Twyp10PGYAJ8t8hi,Tech2,0,0,0
job_121,Kitchen Appliances,E8OtddEWB5N4ifH8jIhA,Tech9,1,0,1
job_121,Kitchen Appliances,G7QDhGMm6MztW4bre7oU,Tech6,1,1,1
job_121,Kitchen Appliances,O91QytPZctl4RP0C3kUC,Tech3,0,0,0
job_121,Kitchen Appliances,QCDF0TeSocfQC01yE4gc,Tech11,1,1,1
job_121,Kitchen Appliances,UcV9tyeIVkgq9zcqyhoz,Tech6,0,0,0
job_121,Kitchen Appliances,eNtPm0n7JgJORXe2AQ79,Tech1,0,0,0
job_121,Kitchen Appliances,kxlkaGmC1s8pOyfP0IMa,Tech7,0,2,0
job_121,Kitchen Appliances,n82HPwu9aaACdW1lCrZQ,Tech5,0,0,0
job_121,Kitchen Appliances,u6egYl3tZeqFiUHMOWuu,Tech4,0,0,0
job_121,Kitchen Appliances,wR09DieVJXtlzdzdE4I5,Tech10,0,3,0
job_121,Kitchen Appliances,wbAqpft0yMxVDS2Ax9Q2,Tech8,0,1,0
job_122,Furniture,0eu8Twyp10PGYAJ8t8hi,Tech2,0,0,0
job_122,Furniture,E8OtddEWB5N4ifH8jIhA,Tech9,0,0,0
job_122,Furniture,G7QDhGMm6MztW4bre7oU,Tech6,0,1,0
job_122,Furniture,O91QytPZctl4RP0C3kUC,Tech3,0,0,0
job_122,Furniture,QCDF0TeSocfQC01yE4gc,Tech11,0,1,0
job_122,Furniture,UcV9tyeIVkgq9zcqyhoz,Tech6,0,0,0
job_122,Furniture,eNtPm0n7JgJORXe2AQ79,Tech1,0,0,0
job_122,Furniture,kxlkaGmC1s8pOyfP0IMa,Tech7,1,2,1
job_122,Furniture,n82HPwu9aaACdW1lCrZQ,Tech5,0,0,0
job_122,Furniture,u6egYl3tZeqFiUHMOWuu,Tech4,0,0,0
job_122,Furniture,wR09DieVJXtlzdzdE4I5,Tech10,1,3,0
job_122,Furniture,wbAqpft0yMxVDS2Ax9Q2,Tech8,0,1,0
job_123,Furniture,0eu8Twyp10PGYAJ8t8hi,Tech2,0,0,0
job_123,Furniture,E8OtddEWB5N4ifH8jIhA,Tech9,0,0,0
job_123,Furniture,G7QDhGMm6MztW4bre7oU,Tech6,0,1,0
job_123,Furniture,O91QytPZctl4RP0C3kUC,Tech3,0,0,0
job_123,Furniture,QCDF0TeSocfQC01yE4gc,Tech11,0,1,0
job_123,Furniture,UcV9tyeIVkgq9zcqyhoz,Tech6,0,0,0
job_123,Furniture,eNtPm0n7JgJORXe2AQ79,Tech1,0,0,0
job_123,Furniture,kxlkaGmC1s8pOyfP0IMa,Tech7,1,2,1
job_123,Furniture,n82HPwu9aaACdW1lCrZQ,Tech5,0,0,0
job_123,Furniture,u6egYl3tZeqFiUHMOWuu,Tech4,0,0,0
job_123,Furniture,wR09DieVJXtlzdzdE4I5,Tech10,1,3,0
job_123,Furniture,wbAqpft0yMxVDS2Ax9Q2,Tech8,0,1,0
job_124,Electrical,0eu8Twyp10PGYAJ8t8hi,Tech2,0,0,0
job_124,Electrical,E8OtddEWB5N4ifH8jIhA,Tech9,1,0,1
job_124,Electrical,G7QDhGMm6MztW4bre7oU,Tech6,1,1,1
job_124,Electrical,O91QytPZctl4RP0C3kUC,Tech3,0,0,0
job_124,Electrical,QCDF0TeSocfQC01yE4gc,Tech11,1,1,1
job_124,Electrical,UcV9tyeIVkgq9zcqyhoz,Tech6,0,0,0
job_124,Electrical,eNtPm0n7JgJORXe2AQ79,Tech1,0,0,0
job_124,Electrical,kxlkaGmC1s8pOyfP0IMa,Tech7,0,2,0
job_124,Electrical,n82HPwu9aaACdW1lCrZQ,Tech5,0,0,0
job_124,Electrical,u6egYl3tZeqFiUHMOWuu,Tech4,0,0,0
job_124,Electrical,wR09DieVJXtlzdzdE4I5,Tech10,0,3,0
job_124,Electrical,wbAqpft0yMxVDS2Ax9Q2,Tech8,1,1,1
job_125,Windows,0eu8Twyp10PGYAJ8t8hi,Tech2,0,0,0
job_125,Windows,E8OtddEWB5N4ifH8jIhA,Tech9,0,0,0
job_125,Windows,G7QDhGMm6MztW4bre7oU,Tech6,0,1,0
job_125,Windows,O91QytPZctl4RP0C3kUC,Tech3,0,0,0
job_125,Windows,QCDF0TeSocfQC01yE4gc,Tech11,0,1,0
job_125,Windows,UcV9tyeIVkgq9zcqyhoz,Tech6,0,0,0
job_125,Windows,eNtPm0n7JgJORXe2AQ79,Tech1,0,0,0
job_125,Windows,kxlkaGmC1s8pOyfP0IMa,Tech7,0,2,0
job_125,Windows,n82HPwu9aaACdW1lCrZQ,Tech5,0,0,0
job_125,Windows,u6egYl3tZeqFiUHMOWuu,Tech4,0,0,0
job_125,Windows,wR09DieVJXtlzdzdE4I5,Tech10,1,3,0
job_125,Windows,wbAqpft0yMxVDS2Ax9Q2,Tech8,1,1,1
job_126,Bathroom,0eu8Twyp10PGYAJ8t8hi,Tech2,0,0,0
job_126,Bathroom,E8OtddEWB5N4ifH8jIhA,Tech9,0,0,0
job_126,Bathroom,G7QDhGMm6MztW4bre7oU,Tech6,1,1,1
job_126,Bathroom,O91QytPZctl4RP0C3kUC,Tech3,0,0,0
job_126,Bathroom,QCDF0TeSocfQC01yE4gc,Tech11,1,1,1
job_126,Bathroom,UcV9tyeIVkgq9zcqyhoz,Tech6,0,0,0
job_126,Bathroom,eNtPm0n7JgJORXe2AQ79,Tech1,0,0,0
job_126,Bathroom,kxlkaGmC1s8pOyfP0IMa,Tech7,1,2,1
job_126,Bathroom,n82HPwu9aaACdW1lCrZQ,Tech5,0,0,0
job_126,Bathroom,u6egYl3tZeqFiUHMOWuu,Tech4,0,0,0
job_126,Bathroom,wR09DieVJXtlzdzdE4I5,Tech10,0,3,0
job_126,Bathroom,wbAqpft0yMxVDS2Ax9Q2,Tech8,0,1,0
job_127,Bathroom,0eu8Twyp10PGYAJ8t8hi,Tech2,0,0,0
job_127,Bathroom,E8OtddEWB5N4ifH8jIhA,Tech9,0,0,0
job_127,Bathroom,G7QDhGMm6MztW4bre7oU,Tech6,1,1,1
job_127,Bathroom,O91QytPZctl4RP0C3kUC,Tech3,0,0,0
job_127,Bathroom,QCDF0TeSocfQC01yE4gc,Tech11,1,1,1
job_127,Bathroom,UcV9tyeIVkgq9zcqyhoz,Tech6,0,0,0
job_127,Bathroom,eNtPm0n7JgJORXe2AQ79,Tech1,0,0,0
job_127,Bathroom,kxlkaGmC1s8pOyfP0IMa,Tech7,1,2,1
job_127,Bathroom,n82HPwu9aaACdW1lCrZQ,Tech5,0,0,0
job_127,Bathroom,u6egYl3tZeqFiUHMOWuu,Tech4,0,0,0
job_127,Bathroom,wR09DieVJXtlzdzdE4I5,Tech10,0,3,0
job_127,Bathroom,wbAqpft0yMxVDS2Ax9Q2,Tech8,0,1,0
job_128,Kitchen Appliances,0eu8Twyp10PGYAJ8t8hi,Tech2,0,0,0
job_128,Kitchen Appliances,E8OtddEWB5N4ifH8jIhA,Tech9,1,0,1
job_128,Kitchen Appliances,G7QDhGMm6MztW4bre7oU,Tech6,1,1,1
job_128,Kitchen Appliances,O91QytPZctl4RP0C3kUC,Tech3,0,0,0
job_128,Kitchen Appliances,QCDF0TeSocfQC01yE4gc,Tech11,1,1,1
job_128,Kitchen Appliances,UcV9tyeIVkgq9zcqyhoz,Tech6,0,0,0
job_128,Kitchen Appliances,eNtPm0n7JgJORXe2AQ79,Tech1,0,0,0
job_128,Kitchen Appliances,kxlkaGmC1s8pOyfP0IMa,Tech7,0,2,0
job_128,Kitchen Appliances,n82HPwu9aaACdW1lCrZQ,Tech5,0,0,0
job_128,Kitchen Appliances,u6egYl3tZeqFiUHMOWuu,Tech4,0,0,0
job_128,Kitchen Appliances,wR09DieVJXtlzdzdE4I5,Tech10,0,3,0
job_128,Kitchen Appliances,wbAqpft0yMxVDS2Ax9Q2,Tech8,0,1,0
job_129,Kitchen Appliances,0eu8Twyp10PGYAJ8t8hi,Tech2,0,0,0
job_129,Kitchen Appliances,E8OtddEWB5N4ifH8jIhA,Tech9,1,0,1
job_129,Kitchen Appliances,G7QDhGMm6MztW4bre7oU,Tech6,1,1,1
job_129,Kitchen Appliances,O91QytPZctl4RP0C3kUC,Tech3,0,0,0
job_129,Kitchen Appliances,QCDF0TeSocfQC01yE4gc,Tech11,1,1,1
job_129,Kitchen Appliances,UcV9tyeIVkgq9zcqyhoz,Tech6,0,0,0
job_129,Kitchen Appliances,eNtPm0n7JgJORXe2AQ79,Tech1,0,0,0
job_129,Kitchen Appliances,kxlkaGmC1s8pOyfP0IMa,Tech7,0,2,0
job_129,Kitchen Appliances,n82HPwu9aaACdW1lCrZQ,Tech5,0,0,0
job_129,Kitchen Appliances,u6egYl3tZeqFiUHMOWuu,Tech4,0,0,0
job_129,Kitchen Appliances,wR09DieVJXtlzdzdE4I5,Tech10,0,3,0
job_129,Kitchen Appliances,wbAqpft0yMxVDS2Ax9Q2,Tech8,0,1,0
job_130,Electrical,0eu8Twyp10PGYAJ8t8hi,Tech2,0,0,0
job_130,Electrical,E8OtddEWB5N4ifH8jIhA,Tech9,1,0,1
job_130,Electrical,G7QDhGMm6MztW4bre7oU,Tech6,1,1,1
job_130,Electrical,O91QytPZctl4RP0C3kUC,Tech3,0,0,0
job_130,Electrical,QCDF0TeSocfQC01yE4gc,Tech11,1,1,1
job_130,Electrical,UcV9tyeIVkgq9zcqyhoz,Tech6,0,0,0
job_130,Electrical,eNtPm0n7JgJORXe2AQ79,Tech1,0,0,0
job_130,Electrical,kxlkaGmC1s8pOyfP0IMa,Tech7,0,2,0
job_130,Electrical,n82HPwu9aaACdW1lCrZQ,Tech5,0,0,0
job_130,Electrical,u6egYl3tZeqFiUHMOWuu,Tech4,0,0,0
job_130,Electrical,wR09DieVJXtlzdzdE4I5,Tech10,0,3,0
job_130,Electrical,wbAqpft0yMxVDS2Ax9Q2,Tech8,1,1,1
job_131,Bathroom,0eu8Twyp10PGYAJ8t8hi,Tech2,0,0,0
job_131,Bathroom,E8OtddEWB5N4ifH8jIhA,Tech9,0,0,0
job_131,Bathroom,G7QDhGMm6MztW4bre7oU,Tech6,1,1,1
job_131,Bathroom,O91QytPZctl4RP0C3kUC,Tech3,0,0,0
job_131,Bathroom,QCDF0TeSocfQC01yE4gc,Tech11,1,1,1
job_131,Bathroom,UcV9tyeIVkgq9zcqyhoz,Tech6,0,0,0
job_131,Bathroom,eNtPm0n7JgJORXe2AQ79,Tech1,0,0,0
job_131,Bathroom,kxlkaGmC1s8pOyfP0IMa,Tech7,1,2,1
job_131,Bathroom,n82HPwu9aaACdW1lCrZQ,Tech5,0,0,0
job_131,Bathroom,u6egYl3tZeqFiUHMOWuu,Tech4,0,0,0
job_131,Bathroom,wR09DieVJXtlzdzdE4I5,Tech10,0,3,0
job_131,Bathroom,wbAqpft0yMxVDS2Ax9Q2,Tech8,0,1,0
job_132,Windows,0eu8Twyp10PGYAJ8t8hi,Tech2,0,0,0
job_132,Windows,E8OtddEWB5N4ifH8jIhA,Tech9,0,0,0
job_132,Windows,G7QDhGMm6MztW4bre7oU,Tech6,0,1,0
job_132,Windows,O91QytPZctl4RP0C3kUC,Tech3,0,0,0
job_132,Windows,QCDF0TeSocfQC01yE4gc,Tech11,0,1,0
job_132,Windows,UcV9tyeIVkgq9zcqyhoz,Tech6,0,0,0
job_132,Windows,eNtPm0n7JgJORXe2AQ79,Tech1,0,0,0
job_132,Windows,kxlkaGmC1s8pOyfP0IMa,Tech7,0,2,0
job_132,Windows,n82HPwu9aaACdW1lCrZQ,Tech5,0,0,0
job_132,Windows,u6egYl3tZeqFiUHMOWuu,Tech4,0,0,0
job_132,Windows,wR09DieVJXtlzdzdE4I5,Tech10,1,3,0
job_132,Windows,wbAqpft0yMxVDS2Ax9Q2,Tech8,1,1,1
job_133,Kitchen Appliances,0eu8Twyp10PGYAJ8t8hi,Tech2,0,0,0
job_133,Kitchen Appliances,E8OtddEWB5N4ifH8jIhA,Tech9,1,0,1
job_133,Kitchen Appliances,G7QDhGMm6MztW4bre7oU,Tech6,1,1,1
job_133,Kitchen Appliances,O91QytPZctl4RP0C3kUC,Tech3,0,0,0
job_133,Kitchen Appliances,QCDF0TeSocfQC01yE4gc,Tech11,1,1,1
job_133,Kitchen Appliances,UcV9tyeIVkgq9zcqyhoz,Tech6,0,0,0
job_133,Kitchen Appliances,eNtPm0n7JgJORXe2AQ79,Tech1,0,0,0
job_133,Kitchen Appliances,kxlkaGmC1s8pOyfP0IMa,Tech7,0,2,0
job_133,Kitchen Appliances,n82HPwu9aaACdW1lCrZQ,Tech5,0,0,0
job_133,Kitchen Appliances,u6egYl3tZeqFiUHMOWuu,Tech4,0,0,0
job_133,Kitchen Appliances,wR09DieVJXtlzdzdE4I5,Tech10,0,3,0
job_133,Kitchen Appliances,wbAqpft0yMxVDS2Ax9Q2,Tech8,0,1,0
job_134,Bathroom,0eu8Twyp10PGYAJ8t8hi,Tech2,0,0,0
job_134,Bathroom,E8OtddEWB5N4ifH8jIhA,Tech9,0,0,0
job_134,Bathroom,G7QDhGMm6MztW4bre7oU,Tech6,1,1,1
job_134,Bathroom,O91QytPZctl4RP0C3kUC,Tech3,0,0,0
job_134,Bathroom,QCDF0TeSocfQC01yE4gc,Tech11,1,1,1
job_134,Bathroom,UcV9tyeIVkgq9zcqyhoz,Tech6,0,0,0
job_134,Bathroom,eNtPm0n7JgJORXe2AQ79,Tech1,0,0,0
job_134,Bathroom,kxlkaGmC1s8pOyfP0IMa,Tech7,1,2,1
job_134,Bathroom,n82HPwu9aaACdW1lCrZQ,Tech5,0,0,0
job_134,Bathroom,u6egYl3tZeqFiUHMOWuu,Tech4,0,0,0
job_134,Bathroom,wR09DieVJXtlzdzdE4I5,Tech10,0,3,0
job_134,Bathroom,wbAqpft0yMxVDS2Ax9Q2,Tech8,0,1,0
job_135,Bathroom,0eu8Twyp10PGYAJ8t8hi,Tech2,0,0,0
job_135,Bathroom,E8OtddEWB5N4ifH8jIhA,Tech9,0,0,0
job_135,Bathroom,G7QDhGMm6MztW4bre7oU,Tech6,1,1,1
job_135,Bathroom,O91QytPZctl4RP0C3kUC,Tech3,0,0,0
job_135,Bathroom,QCDF0TeSocfQC01yE4gc,Tech11,1,1,1
job_135,Bathroom,UcV9tyeIVkgq9zcqyhoz,Tech6,0,0,0
job_135,Bathroom,eNtPm0n7JgJORXe2AQ79,Tech1,0,0,0
job_135,Bathroom,kxlkaGmC1s8pOyfP0IMa,Tech7,1,2,1
job_135,Bathroom,n82HPwu9aaACdW1lCrZQ,Tech5,0,0,0
job_135,Bathroom,u6egYl3tZeqFiUHMOWuu,Tech4,0,0,0
job_135,Bathroom,wR09DieVJXtlzdzdE4I5,Tech10,0,3,0
job_135,Bathroom,wbAqpft0yMxVDS2Ax9Q2,Tech8,0,1,0
job_136,Bathroom,0eu8Twyp10PGYAJ8t8hi,Tech2,0,0,0
job_136,Bathroom,E8OtddEWB5N4ifH8jIhA,Tech9,0,0,0
job_136,Bathroom,G7QDhGMm6MztW4bre7oU,Tech6,1,1,1
job_136,Bathroom,O91QytPZctl4RP0C3kUC,Tech3,0,0,0
job_136,Bathroom,QCDF0TeSocfQC01yE4gc,Tech11,1,1,1
job_136,Bathroom,UcV9tyeIVkgq9zcqyhoz,Tech6,0,0,0
job_136,Bathroom,eNtPm0n7JgJORXe2AQ79,Tech1,0,0,0
job_136,Bathroom,kxlkaGmC1s8pOyfP0IMa,Tech7,1,2,1
job_136,Bathroom,n82HPwu9aaACdW1lCrZQ,Tech5,0,0,0
job_136,Bathroom,u6egYl3tZeqFiUHMOWuu,Tech4,0,0,0
job_136,Bathroom,wR09DieVJXtlzdzdE4I5,Tech10,0,3,0
job_136,Bathroom,wbAqpft0yMxVDS2Ax9Q2,Tech8,0,1,0
job_137,Furniture,0eu8Twyp10PGYAJ8t8hi,Tech2,0,0,0
job_137,Furniture,E8OtddEWB5N4ifH8jIhA,Tech9,0,0,0
job_137,Furniture,G7QDhGMm6MztW4bre7oU,Tech6,0,1,0
job_137,Furniture,O91QytPZctl4RP0C3kUC,Tech3,0,0,0
job_137,Furniture,QCDF0TeSocfQC01yE4gc,Tech11,0,1,0
job_137,Furniture,UcV9tyeIVkgq9zcqyhoz,Tech6,0,0,0
job_137,Furniture,eNtPm0n7JgJORXe2AQ79,Tech1,0,0,0
job_137,Furniture,kxlkaGmC1s8pOyfP0IMa,Tech7,1,2,1
job_137,Furniture,n82HPwu9aaACdW1lCrZQ,Tech5,0,0,0
job_137,Furniture,u6egYl3tZeqFiUHMOWuu,Tech4,0,0,0
job_137,Furniture,wR09DieVJXtlzdzdE4I5,Tech10,1,3,0
job_137,Furniture,wbAqpft0yMxVDS2Ax9Q2,Tech8,0,1,0
job_138,Furniture,0eu8Twyp10PGYAJ8t8hi,Tech2,0,0,0
job_138,Furniture,E8OtddEWB5N4ifH8jIhA,Tech9,0,0,0
job_138,Furniture,G7QDhGMm6MztW4bre7oU,Tech6,0,1,0
job_138,Furniture,O91QytPZctl4RP0C3kUC,Tech3,0,0,0
job_138,Furniture,QCDF0TeSocfQC01yE4gc,Tech11,0,1,0
job_138,Furniture,UcV9tyeIVkgq9zcqyhoz,Tech6,0,0,0
job_138,Furniture,eNtPm0n7JgJORXe2AQ79,Tech1,0,0,0
job_138,Furniture,kxlkaGmC1s8pOyfP0IMa,Tech7,1,2,1
job_138,Furniture,n82HPwu9aaACdW1lCrZQ,Tech5,0,0,0
job_138,Furniture,u6egYl3tZeqFiUHMOWuu,Tech4,0,0,0
job_138,Furniture,wR09DieVJXtlzdzdE4I5,Tech10,1,3,0
job_138,Furniture,wbAqpft0yMxVDS2Ax9Q2,Tech8,0,1,0
job_139,Furniture,0eu8Twyp10PGYAJ8t8hi,Tech2,0,0,0
job_139,Furniture,E8OtddEWB5N4ifH8jIhA,Tech9,0,0,0
job_139,Furniture,G7QDhGMm6MztW4bre7oU,Tech6,0,1,0
job_139,Furniture,O91QytPZctl4RP0C3kUC,Tech3,0,0,0
job_139,Furniture,QCDF0TeSocfQC01yE4gc,Tech11,0,1,0
job_139,Furniture,UcV9tyeIVkgq9zcqyhoz,Tech6,0,0,0
job_139,Furniture,eNtPm0n7JgJORXe2AQ79,Tech1,0,0,0
job_139,Furniture,kxlkaGmC1s8pOyfP0IMa,Tech7,1,2,1
job_139,Furniture,n82HPwu9aaACdW1lCrZQ,Tech5,0,0,0
job_139,Furniture,u6egYl3tZeqFiUHMOWuu,Tech4,0,0,0
job_139,Furniture,wR09DieVJXtlzdzdE4I5,Tech10,1,3,0
job_139,Furniture,wbAqpft0yMxVDS2Ax9Q2,Tech8,0,1,0
job_140,Windows,0eu8Twyp10PGYAJ8t8hi,Tech2,0,0,0
job_140,Windows,E8OtddEWB5N4ifH8jIhA,Tech9,0,0,0
job_140,Windows,G7QDhGMm6MztW4bre7oU,Tech6,0,1,0
job_140,Windows,O91QytPZctl4RP0C3kUC,Tech3,0,0,0
job_140,Windows,QCDF0TeSocfQC01yE4gc,Tech11,0,1,0
job_140,Windows,UcV9tyeIVkgq9zcqyhoz,Tech6,0,0,0
job_140,Windows,eNtPm0n7JgJORXe2AQ79,Tech1,0,0,0
job_140,Windows,kxlkaGmC1s8pOyfP0IMa,Tech7,0,2,0
job_140,Windows,n82HPwu9aaACdW1lCrZQ,Tech5,0,0,0
job_140,Windows,u6egYl3tZeqFiUHMOWuu,Tech4,0,0,0
job_140,Windows,wR09DieVJXtlzdzdE4I5,Tech10,1,3,0
job_140,Windows,wbAqpft0yMxVDS2Ax9Q2,Tech8,1,1,1
job_141,Furniture,0eu8Twyp10PGYAJ8t8hi,Tech2,0,0,0
job_141,Furniture,E8OtddEWB5N4ifH8jIhA,Tech9,0,0,0
job_141,Furniture,G7QDhGMm6MztW4bre7oU,Tech6,0,1,0
job_141,Furniture,O91QytPZctl4RP0C3kUC,Tech3,0,0,0
job_141,Furniture,QCDF0TeSocfQC01yE4gc,Tech11,0,1,0
job_141,Furniture,UcV9tyeIVkgq9zcqyhoz,Tech6,0,0,0
job_141,Furniture,eNtPm0n7JgJORXe2AQ79,Tech1,0,0,0
job_141,Furniture,kxlkaGmC1s8pOyfP0IMa,Tech7,1,2,1
job_141,Furniture,n82HPwu9aaACdW1lCrZQ,Tech5,0,0,0
job_141,Furniture,u6egYl3tZeqFiUHMOWuu,Tech4,0,0,0
job_141,Furniture,wR09DieVJXtlzdzdE4I5,Tech10,1,3,0
job_141,Furniture,wbAqpft0yMxVDS2Ax9Q2,Tech8,0,1,0
job_142,Electrical,0eu8Twyp10PGYAJ8t8hi,Tech2,0,0,0
job_142,Electrical,E8OtddEWB5N4ifH8jIhA,Tech9,1,0,1
job_142,Electrical,G7QDhGMm6MztW4bre7oU,Tech6,1,1,1
job_142,Electrical,O91QytPZctl4RP0C3kUC,Tech3,0,0,0
job_142,Electrical,QCDF0TeSocfQC01yE4gc,Tech11,1,1,1
job_142,Electrical,UcV9tyeIVkgq9zcqyhoz,Tech6,0,0,0
job_142,Electrical,eNtPm0n7JgJORXe2AQ79,Tech1,0,0,0
job_142,Electrical,kxlkaGmC1s8pOyfP0IMa,Tech7,0,2,0
job_142,Electrical,n82HPwu9aaACdW1lCrZQ,Tech5,0,0,0
job_142,Electrical,u6egYl3tZeqFiUHMOWuu,Tech4,0,0,0
job_142,Electrical,wR09DieVJXtlzdzdE4I5,Tech10,0,3,0
job_142,Electrical,wbAqpft0yMxVDS2Ax9Q2,Tech8,1,1,1
job_143,Bathroom,0eu8Twyp10PGYAJ8t8hi,Tech2,0,0,0
job_143,Bathroom,E8OtddEWB5N4ifH8jIhA,Tech9,0,0,0
job_143,Bathroom,G7QDhGMm6MztW4bre7oU,Tech6,1,1,1
job_143,Bathroom,O91QytPZctl4RP0C3kUC,Tech3,0,0,0
job_143,Bathroom,QCDF0TeSocfQC01yE4gc,Tech11,1,1,1
job_143,Bathroom,UcV9tyeIVkgq9zcqyhoz,Tech6,0,0,0
job_143,Bathroom,eNtPm0n7JgJORXe2AQ79,Tech1,0,0,0
job_143,Bathroom,kxlkaGmC1s8pOyfP0IMa,Tech7,1,2,1
job_143,Bathroom,n82HPwu9aaACdW1lCrZQ,Tech5,0,0,0
job_143,Bathroom,u6egYl3tZeqFiUHMOWuu,Tech4,0,0,0
job_143,Bathroom,wR09DieVJXtlzdzdE4I5,Tech10,0,3,0
job_143,Bathroom,wbAqpft0yMxVDS2Ax9Q2,Tech8,0,1,0
job_144,Electrical,0eu8Twyp10PGYAJ8t8hi,Tech2,0,0,0
job_144,Electrical,E8OtddEWB5N4ifH8jIhA,Tech9,1,0,1
job_144,Electrical,G7QDhGMm6MztW4bre7oU,Tech6,1,1,1
job_144,Electrical,O91QytPZctl4RP0C3kUC,Tech3,0,0,0
job_144,Electrical,QCDF0TeSocfQC01yE4gc,Tech11,1,1,1
job_144,Electrical,UcV9tyeIVkgq9zcqyhoz,Tech6,0,0,0
job_144,Electrical,eNtPm0n7JgJORXe2AQ79,Tech1,0,0,0
job_144,Electrical,kxlkaGmC1s8pOyfP0IMa,Tech7,0,2,0
job_144,Electrical,n82HPwu9aaACdW1lCrZQ,Tech5,0,0,0
job_144,Electrical,u6egYl3tZeqFiUHMOWuu,Tech4,0,0,0
job_144,Electrical,wR09DieVJXtlzdzdE4I5,Tech10,0,3,0
job_144,Electrical,wbAqpft0yMxVDS2Ax9Q2,Tech8,1,1,1
job_145,Windows,0eu8Twyp10PGYAJ8t8hi,Tech2,0,0,0
job_145,Windows,E8OtddEWB5N4ifH8jIhA,Tech9,0,0,0
job_145,Windows,G7QDhGMm6MztW4bre7oU,Tech6,0,1,0
job_145,Windows,O91QytPZctl4RP0C3kUC,Tech3,0,0,0
job_145,Windows,QCDF0TeSocfQC01yE4gc,Tech11,0,1,0
job_145,Windows,UcV9tyeIVkgq9zcqyhoz,Tech6,0,0,0
job_145,Windows,eNtPm0n7JgJORXe2AQ79,Tech1,0,0,0
job_145,Windows,kxlkaGmC1s8pOyfP0IMa,Tech7,0,2,0
job_145,Windows,n82HPwu9aaACdW1lCrZQ,Tech5,0,0,0
job_145,Windows,u6egYl3tZeqFiUHMOWuu,Tech4,0,0,0
job_145,Windows,wR09DieVJXtlzdzdE4I5,Tech10,1,3,0
job_145,Windows,wbAqpft0yMxVDS2Ax9Q2,Tech8,1,1,1
job_146,Windows,0eu8Twyp10PGYAJ8t8hi,Tech2,0,0,0
job_146,Windows,E8OtddEWB5N4ifH8jIhA,Tech9,0,0,0
job_146,Windows,G7QDhGMm6MztW4bre7oU,Tech6,0,1,0
job_146,Windows,O91QytPZctl4RP0C3kUC,Tech3,0,0,0
job_146,Windows,QCDF0TeSocfQC01yE4gc,Tech11,0,1,0
job_146,Windows,UcV9tyeIVkgq9zcqyhoz,Tech6,0,0,0
job_146,Windows,eNtPm0n7JgJORXe2AQ79,Tech1,0,0,0
job_146,Windows,kxlkaGmC1s8pOyfP0IMa,Tech7,0,2,0
job_146,Windows,n82HPwu9aaACdW1lCrZQ,Tech5,0,0,0
job_146,Windows,u6egYl3tZeqFiUHMOWuu,Tech4,0,0,0
job_146,Windows,wR09DieVJXtlzdzdE4I5,Tech10,1,3,0
job_146,Windows,wbAqpft0yMxVDS2Ax9Q2,Tech8,1,1,1
job_147,Bathroom,0eu8Twyp10PGYAJ8t8hi,Tech2,0,0,0
job_147,Bathroom,E8OtddEWB5N4ifH8jIhA,Tech9,0,0,0
job_147,Bathroom,G7QDhGMm6MztW4bre7oU,Tech6,1,1,1
job_147,Bathroom,O91QytPZctl4RP0C3kUC,Tech3,0,0,0
job_147,Bathroom,QCDF0TeSocfQC01yE4gc,Tech11,1,1,1
job_147,Bathroom,UcV9tyeIVkgq9zcqyhoz,Tech6,0,0,0
job_147,Bathroom,eNtPm0n7JgJORXe2AQ79,Tech1,0,0,0
job_147,Bathroom,kxlkaGmC1s8pOyfP0IMa,Tech7,1,2,1
job_147,Bathroom,n82HPwu9aaACdW1lCrZQ,Tech5,0,0,0
job_147,Bathroom,u6egYl3tZeqFiUHMOWuu,Tech4,0,0,0
job_147,Bathroom,wR09DieVJXtlzdzdE4I5,Tech10,0,3,0
job_147,Bathroom,wbAqpft0yMxVDS2Ax9Q2,Tech8,0,1,0
job_148,Windows,0eu8Twyp10PGYAJ8t8hi,Tech2,0,0,0
job_148,Windows,E8OtddEWB5N4ifH8jIhA,Tech9,0,0,0
job_148,Windows,G7QDhGMm6MztW4bre7oU,Tech6,0,1,0
job_148,Windows,O91QytPZctl4RP0C3kUC,Tech3,0,0,0
job_148,Windows,QCDF0TeSocfQC01yE4gc,Tech11,0,1,0
job_148,Windows,UcV9tyeIVkgq9zcqyhoz,Tech6,0,0,0
job_148,Windows,eNtPm0n7JgJORXe2AQ79,Tech1,0,0,0
job_148,Windows,kxlkaGmC1s8pOyfP0IMa,Tech7,0,2,0
job_148,Windows,n82HPwu9aaACdW1lCrZQ,Tech5,0,0,0
job_148,Windows,u6egYl3tZeqFiUHMOWuu,Tech4,0,0,0
job_148,Windows,wR09DieVJXtlzdzdE4I5,Tech10,1,3,0
job_148,Windows,wbAqpft0yMxVDS2Ax9Q2,Tech8,1,1,1
job_149,Bathroom,0eu8Twyp10PGYAJ8t8hi,Tech2,0,0,0
job_149,Bathroom,E8OtddEWB5N4ifH8jIhA,Tech9,0,0,0
